1028910;Windows TCP/IP Stack ICMPv6 Memory Allocation Flaw Lets Remote Users Deny Service
1028909;Windows NAT Driver ICMP Processing Flaw Lets Remote Users Deny Service
1028908;Microsoft Active Directory Federation Services Discloses Account Information to Remote Users
1028907;Windows Kernel Lets Local Users Gain Elevated Privileges and Bypass ALSR
1028906;Windows RPC Bug Lets Local Users Gain Elevated Privileges
1028905;(Microsoft Issues Fix for Exchange Server) Oracle Fusion Middleware Bugs Let Remote Users Deny Service and Access and Modify Data
1028904;(Microsoft Issues Fix for Exchange Server) Oracle PeopleSoft Products Bugs Let Remote Users Partially Access and Modify Data and Partially Deny Service
1028903;Microsoft Windows Unicode Scripts Processor Memory Corruption Error Lets Remote Users Execute Arbitrary Code
1028902;Microsoft Internet Explorer Multiple Bugs Let Remote Users Execute Arbitrary Code and Conduct Cross-Site Scripting Attacks
1028901;(McAfee Issues Advisory for McAfee Email Gateway) ISC BIND RDATA Processing Bug Lets Remote Users Deny Service
1028900;(McAfee Issues Advisory for McAfee Email and Web Security Appliance) ISC BIND RDATA Processing Bug Lets Remote Users Deny Service
1028899;(McAfee Issues Fix for McAfee Web Gateway) ISC BIND RDATA Processing Bug Lets Remote Users Deny Service
1028898;JBoss Enterprise Application Platform Caching Bugs Let Remote Users Hijack User Sessions
1028897;Cisco Finesse Discloses Potentially Sensitive Information in Query Parameters
1028896;Cisco Finesse Access Control Flaw Lets Remote Users View the Contents of Directories on the Target System
1028895;(Red Hat Issues Fix for JBoss) Ruby REXML Entity Expansion Lets Remote Users Deny Service
1028894;3Com, HP, and H3C Router OSPF LSA Processing Flaw Lets Remote Authenticated Users Obtain Information and Deny Service
1028893;Cacti Input Validation Flaw Lets Remote Users Inject SQL Commands
1028892;Cisco TelePresence System Default Credentials Let Remote Users Gain Full Access
1028891;(Red Hat Issues Fix) Mozilla Firefox Multiple Bugs Let Remote Users Execute Arbitrary Code and Conduct Cross-Site Scripting Attacks and Let Local Users Obtain Files
1028890;(Red Hat Issues Fix) Mozilla Thunderbird Multiple Bugs Let Remote Users Execute Arbitrary Code and Conduct Cross-Site Scripting Attacks and Let Local Users Obtain Files
1028889;National Instruments LabVIEW Path Traversal Flaw Lets Remote Users Execute Arbitrary Code
1028888;(Red Hat Issues Fix) Ruby Certificate Hostname Validation Flaw Lets Remote Users Spoof SSL Servers
1028887;Mozilla Thunderbird Multiple Bugs Let Remote Users Execute Arbitrary Code and Conduct Cross-Site Scripting Attacks and Let Local Users Obtain Files
1028886;Mozilla Seamonkey Multiple Bugs Let Remote Users Execute Arbitrary Code and Conduct Cross-Site Scripting Attacks and Let Local Users Obtain Files
1028885;Mozilla Firefox Multiple Bugs Let Remote Users Execute Arbitrary Code and Conduct Cross-Site Scripting Attacks and Let Local Users Obtain Files
1028884;IBM iNotes Input Validation Flaws Permit Cross-Site Scripting Attacks and Integer Overflow Lets Remote Users Execute Arbitrary Code
1028883;IBM InfoSphere BigInsights Input Validation Flaws Permit Cross-Site Scripting, Cross-Site Request Forgery, and Phishing Attacks
1028882;Samba smbd CPU Processing Loop Lets Remote Users Deny Service
1028881;CitectSCADA XML External Entity Flaw Lets Local Users Gain Elevated Privileges
