9917;Google Chrome html/track/WebVTTParser.cpp WebVTTParser::createDocumentFragmentFromCueText denial of service
9916;Google Chrome dom/DocumentStyleSheetCollection.cpp unknown vulnerability
9915;Google Chrome html/shadow/SliderThumbElement.cpp SliderThumbElement::setPositionFromPoint unknown vulnerability
9905;Nagios html/rss-newsfeed.php race condition
9904;Nagios IPXPING_COMMAND race condition
9903;Lenovo ThinkPad QCtray.exe misconfiguration
9891;Apache HTTP Server 2.2.22 suEXEC Feature .htaccess information disclosure
9902;Simon Tatham PuTTY up to 0.62 buffer overflow
9901;Simon Tatham PuTTY up to 0.62 DSA Signature Handler buffer overflow
9900;OpenX Source 2.8.10 ZIP Container privilege escalation
9890;Mozilla Firefox 22.0 Stub Installer/Full Installer buffer overflow
9889;Mozilla Firefox/Thunderbird XMLHttpRequest Calls Handler unknown vulnerability
9888;Mozilla Firefox/Thunderbird Javascript Handler unknown vulnerability
9887;Mozilla Firefox/Thunderbird updater.exe privilege escalation
9886;Mozilla Firefox 22.0 XBL Scope Handler privilege escalation
9885;Mozilla Firefox/Thunderbird CRMF Request Handler crypto.generateCRMFRequest() buffer overflow
9884;Mozilla Firefox/Thunderbird Frame Handler unknown vulnerability
9883;Mozilla Firefox 22.0 WAV File Handler nsCString::CharAt denial of service
9882;Mozilla Firefox/Thunderbird Updater buffer overflow
9881;Mozilla Firefox/Thunderbird Pathname Handler maintenanceservice.exe buffer overflow
9880;Mozilla Firefox 22.0 CRMF Request Handler cryptojs_interpret_key_gen_type() buffer overflow
9879;Mozilla Firefox 22.0 nsINode::GetParentNode buffer overflow
9878;Mozilla Firefox/Thunderbird Memory Handler buffer overflow
9877;Mozilla Firefox/Thunderbird Memory Handler buffer overflow
9876;Mozilla Firefox/Thunderbird Java Plugin File Origin Policy codebase information disclosure
9899;Linux Kernel up to 3.2.50 User Namespace Handler kernel/user_namespace.c denial of service
9897;FFmpeg up to 2.0 libavcodec/vc1dec.c unknown vulnerability
9896;Huawei B153 3G/UMTS Router 1096.11.405.03.111sp02 WPS Protocol weak authentication
9872;FFmpeg up to 2.0 Quantization Matrix Handler libavcodec/bink.c read_dect_coeffs unknown vulnerability
9871;FFmpeg up to 2.0 libavcodec/vc1dec.c vc1_decode_frame mb_height unknown vulnerability
9859;Samba up to 3.5.21 Packet Handler nttrans.c read_nttrans_ea_list denial of service
